Age,Income,Home_Status,Employment_Length,Loan_Intent,Loan_Grade,Loan_Amount,Interest_Rate,Loan_Status,Loan_Income_Percent,Historical_Default,Credit_History
23,65000,MORTGAGE,5.0,VENTURE,A,16500,7.49,0,0.25,N,3
22,14400,RENT,2.0,VENTURE,E,1000,16.69,1,0.07,Y,3
38,110000,OWN,6.0,PERSONAL,C,12000,12.99,0,0.11,Y,11
22,23587,RENT,4.0,HOMEIMPROVEMENT,B,2000,11.89,1,0.08,N,2
26,72600,MORTGAGE,3.0,VENTURE,A,4500,7.74,0,0.06,N,3
22,52000,MORTGAGE,6.0,VENTURE,A,12000,6.62,0,0.23,N,3
34,80000,RENT,4.0,VENTURE,A,5000,,0,0.06,N,9
38,30000,MORTGAGE,8.0,PERSONAL,C,10000,11.22,0,0.33,Y,17
30,20000,RENT,2.0,PERSONAL,A,5000,8.59,0,0.25,N,5
25,36000,OWN,0.0,VENTURE,B,2400,12.21,0,0.07,N,2
39,29894,OWN,23.0,HOMEIMPROVEMENT,B,8000,9.63,0,0.27,N,17
26,40000,MORTGAGE,3.0,VENTURE,B,1750,11.83,0,0.04,N,4
46,85000,OWN,1.0,VENTURE,A,5000,7.43,0,0.06,N,13
32,47000,OWN,8.0,VENTURE,A,6000,8.9,0,0.13,N,5
25,42000,RENT,2.0,MEDICAL,B,6600,10.65,0,0.16,N,4
26,68399,MORTGAGE,7.0,PERSONAL,A,10500,6.91,0,0.15,N,3
33,53000,RENT,13.0,EDUCATION,C,10000,15.96,0,0.19,N,9
25,80004,RENT,5.0,EDUCATION,B,10000,9.62,0,0.12,N,4
32,95200,MORTGAGE,15.0,EDUCATION,A,15000,5.99,0,0.16,N,7
26,127992,MORTGAGE,10.0,MEDICAL,C,26000,13.99,0,0.2,Y,3
24,68000,MORTGAGE,1.0,PERSONAL,E,5500,15.68,0,0.08,N,4
23,60000,RENT,1.0,VENTURE,B,8000,12.21,0,0.13,N,4
22,71500,RENT,2.0,EDUCATION,C,6400,13.11,0,0.09,N,4
21,30000,MORTGAGE,0.0,MEDICAL,A,7125,7.51,1,0.24,N,4
39,12000,RENT,,DEBTCONSOLIDATION,B,2000,10.65,1,0.17,N,16
28,97000,MORTGAGE,9.0,VENTURE,A,12000,8.49,0,0.12,N,5
22,100000,RENT,0.0,PERSONAL,B,20000,12.21,0,0.2,N,3
22,31000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,5000,13.79,0,0.16,N,4
29,85200,MORTGAGE,5.0,MEDICAL,C,8900,,0,0.1,Y,6
21,10140,RENT,,HOMEIMPROVEMENT,C,1000,13.43,1,0.1,N,4
22,65004,MORTGAGE,6.0,MEDICAL,A,5500,6.03,0,0.08,N,2
26,96500,MORTGAGE,4.0,VENTURE,A,18000,7.51,0,0.19,N,4
49,84240,MORTGAGE,4.0,MEDICAL,B,14000,11.89,0,0.17,N,17
23,45000,RENT,3.0,EDUCATION,B,3500,10.59,0,0.08,N,4
22,50000,RENT,1.0,VENTURE,A,7500,8.32,0,0.15,N,2
30,76080,MORTGAGE,8.0,HOMEIMPROVEMENT,B,12000,11.14,0,0.16,N,5
27,36000,RENT,3.0,PERSONAL,E,10000,17.19,0,0.28,Y,7
26,31000,RENT,5.0,HOMEIMPROVEMENT,C,8000,14.27,1,0.26,Y,3
23,45000,RENT,0.0,EDUCATION,C,1000,14.26,0,0.02,Y,2
30,300000,OWN,14.0,HOMEIMPROVEMENT,B,35000,10.59,0,0.12,N,10
23,168952,MORTGAGE,5.0,HOMEIMPROVEMENT,A,12500,8.94,1,0.07,N,2
27,57000,RENT,0.0,EDUCATION,B,7000,11.71,0,0.12,N,8
30,100000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,2000,,0,0.02,N,5
32,50880,RENT,6.0,PERSONAL,F,15000,20.25,0,0.29,Y,5
21,45176,RENT,1.0,MEDICAL,B,12000,11.49,0,0.27,N,3
21,38400,RENT,5.0,EDUCATION,A,10000,7.66,0,0.26,N,4
35,17640,OWN,,PERSONAL,D,4000,16.29,1,0.23,N,8
23,42000,RENT,7.0,VENTURE,B,15000,11.83,1,0.36,N,4
38,80000,RENT,17.0,PERSONAL,B,6000,11.83,0,0.07,N,12
25,80000,MORTGAGE,2.0,VENTURE,A,10000,7.49,0,0.13,N,4
35,60000,RENT,7.0,PERSONAL,B,10000,11.11,0,0.17,N,9
22,52000,RENT,0.0,VENTURE,D,8000,15.58,1,0.15,N,3
23,93000,MORTGAGE,5.0,VENTURE,A,3000,7.12,0,0.03,N,3
23,67150,MORTGAGE,5.0,MEDICAL,D,10000,16.32,1,0.13,N,2
26,26000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,7000,10.99,0,0.27,N,4
22,25899,OWN,7.0,VENTURE,B,6250,12.69,0,0.24,N,2
22,82000,RENT,6.0,EDUCATION,D,12000,13.55,0,0.15,N,4
33,51888,MORTGAGE,13.0,PERSONAL,C,7000,13.98,0,0.13,N,10
22,36000,OWN,6.0,EDUCATION,B,14500,10.99,0,0.4,N,3
28,32568,RENT,3.0,EDUCATION,D,15000,,1,0.46,N,9
37,42000,RENT,0.0,MEDICAL,A,12000,,0,0.29,N,14
25,106000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,12000,6.54,0,0.11,N,2
26,70000,MORTGAGE,10.0,EDUCATION,B,5000,9.88,0,0.07,N,4
23,50000,RENT,6.0,EDUCATION,C,3000,,0,0.06,Y,2
22,108000,RENT,1.0,PERSONAL,D,8000,16.29,1,0.07,Y,2
26,93492,RENT,0.0,PERSONAL,B,20000,9.45,0,0.21,N,2
29,32400,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10625,,0,0.33,N,8
31,60000,MORTGAGE,5.0,MEDICAL,A,7200,6.03,0,0.12,N,8
22,47004,RENT,2.0,PERSONAL,A,4000,,0,0.09,N,3
24,115500,MORTGAGE,2.0,EDUCATION,D,3200,16.29,0,0.03,N,2
21,25000,MORTGAGE,6.0,PERSONAL,A,1000,7.51,0,0.04,N,3
23,165996,MORTGAGE,8.0,VENTURE,A,10000,,0,0.06,N,4
27,31200,OWN,1.0,DEBTCONSOLIDATION,E,7000,16.35,1,0.22,Y,10
22,66000,RENT,6.0,HOMEIMPROVEMENT,C,8000,14.65,1,0.12,Y,4
42,50426,RENT,0.0,MEDICAL,A,4200,7.49,0,0.08,N,14
23,113000,MORTGAGE,4.0,EDUCATION,A,12000,7.66,0,0.11,N,3
56,95004,MORTGAGE,6.0,PERSONAL,B,12000,11.58,0,0.13,N,20
28,69000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,10000,9.88,0,0.14,N,8
24,120155,MORTGAGE,4.0,EDUCATION,A,12000,,0,0.1,N,4
35,36000,RENT,9.0,MEDICAL,D,12000,16.29,1,0.33,N,9
23,29000,MORTGAGE,7.0,PERSONAL,A,6000,7.88,1,0.21,N,2
31,19200,RENT,5.0,HOMEIMPROVEMENT,B,8500,,1,0.44,N,6
25,80000,RENT,0.0,VENTURE,B,16000,9.88,0,0.2,N,2
31,85224,OWN,15.0,PERSONAL,B,6000,10.0,0,0.07,N,9
24,175500,MORTGAGE,4.0,EDUCATION,B,15000,12.18,0,0.09,N,3
56,150000,RENT,7.0,HOMEIMPROVEMENT,C,10000,13.49,0,0.07,N,20
22,137000,MORTGAGE,3.0,MEDICAL,B,25000,9.99,0,0.18,N,4
32,288000,MORTGAGE,8.0,DEBTCONSOLIDATION,D,25000,14.83,1,0.09,Y,10
24,39000,RENT,0.0,DEBTCONSOLIDATION,A,3250,8.94,1,0.08,N,2
22,31500,OWN,,VENTURE,A,8000,6.03,0,0.25,N,2
26,65000,RENT,7.0,EDUCATION,D,6000,16.49,0,0.09,Y,2
25,38000,RENT,9.0,EDUCATION,B,4800,11.71,0,0.13,N,3
33,68000,MORTGAGE,8.0,PERSONAL,B,3500,11.99,0,0.05,N,10
23,100000,RENT,0.0,PERSONAL,B,10000,11.46,0,0.1,N,2
23,53500,RENT,6.0,EDUCATION,C,15000,13.47,0,0.28,N,2
24,84000,RENT,3.0,MEDICAL,B,13000,11.83,0,0.15,N,3
24,50000,RENT,1.0,MEDICAL,B,18000,12.42,1,0.36,N,4
44,38400,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6825,8.9,0,0.18,N,11
24,45000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,4075,5.42,0,0.09,N,3
23,31000,RENT,1.0,DEBTCONSOLIDATION,B,6000,11.71,1,0.19,N,2
22,48000,RENT,7.0,VENTURE,B,20000,10.65,1,0.42,N,3
22,54000,RENT,7.0,MEDICAL,F,2000,18.3,1,0.04,Y,4
27,86000,RENT,7.0,DEBTCONSOLIDATION,A,15000,6.91,0,0.17,N,5
31,89000,MORTGAGE,15.0,EDUCATION,B,14000,10.65,0,0.16,N,10
33,43000,RENT,1.0,EDUCATION,C,9150,13.16,0,0.21,Y,10
47,52000,OWN,2.0,VENTURE,B,5000,10.08,0,0.1,N,12
24,145000,OWN,2.0,PERSONAL,B,11500,11.14,0,0.08,N,4
40,63000,RENT,2.0,HOMEIMPROVEMENT,B,13050,11.48,0,0.21,N,15
22,65000,MORTGAGE,4.0,EDUCATION,A,9000,9.63,0,0.14,N,3
29,83300,MORTGAGE,5.0,MEDICAL,E,5000,16.95,1,0.05,Y,6
28,38295,RENT,5.0,PERSONAL,C,12000,,1,0.31,N,7
23,55000,RENT,4.0,MEDICAL,B,4000,12.53,0,0.07,N,2
26,108000,MORTGAGE,5.0,PERSONAL,A,13000,8.94,0,0.12,N,2
22,42000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,9350,12.69,0,0.22,N,2
30,49000,RENT,2.0,HOMEIMPROVEMENT,D,5000,15.31,1,0.1,Y,10
30,45000,MORTGAGE,11.0,VENTURE,C,10000,13.57,0,0.22,Y,6
22,30000,RENT,7.0,VENTURE,B,10000,11.14,1,0.33,N,2
33,64000,RENT,14.0,VENTURE,E,11000,15.68,1,0.17,Y,5
28,61425,OWN,2.0,VENTURE,A,9000,5.99,0,0.15,N,7
25,150000,RENT,3.0,HOMEIMPROVEMENT,C,6000,13.48,0,0.04,N,2
23,42996,RENT,2.0,MEDICAL,C,6000,12.84,0,0.14,Y,3
22,42500,RENT,2.0,DEBTCONSOLIDATION,B,5000,12.42,0,0.12,N,4
30,50000,RENT,3.0,DEBTCONSOLIDATION,C,14475,,0,0.29,Y,6
33,36500,MORTGAGE,17.0,HOMEIMPROVEMENT,A,3200,7.37,0,0.09,N,6
21,45996,MORTGAGE,2.0,EDUCATION,C,17000,13.16,1,0.37,Y,4
32,74400,RENT,16.0,MEDICAL,B,25000,10.38,1,0.34,N,8
40,132000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,7500,7.29,0,0.06,N,15
25,40000,RENT,0.0,DEBTCONSOLIDATION,B,5000,11.36,0,0.13,N,4
24,85000,RENT,8.0,PERSONAL,B,10000,10.37,0,0.12,N,4
27,146000,MORTGAGE,5.0,VENTURE,A,2500,8.49,0,0.02,N,9
22,52000,RENT,3.0,MEDICAL,D,12750,18.25,1,0.25,N,4
37,12360,RENT,3.0,EDUCATION,B,4000,9.99,1,0.32,N,13
38,60000,MORTGAGE,22.0,VENTURE,B,2700,11.99,0,0.04,N,15
23,30000,RENT,6.0,VENTURE,B,19750,11.14,1,0.66,N,4
25,84000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,5000,16.02,1,0.06,N,3
21,36588,MORTGAGE,5.0,DEBTCONSOLIDATION,D,1000,14.61,1,0.03,N,2
22,95000,MORTGAGE,3.0,PERSONAL,A,10000,9.07,0,0.11,N,3
23,30000,RENT,0.0,PERSONAL,B,5000,11.86,0,0.17,N,2
25,30600,RENT,0.0,MEDICAL,E,14500,17.04,1,0.47,N,3
32,63000,MORTGAGE,6.0,PERSONAL,A,8000,6.17,0,0.13,N,8
22,60000,MORTGAGE,7.0,VENTURE,B,6000,10.38,0,0.1,N,2
29,41000,MORTGAGE,0.0,MEDICAL,A,3800,7.51,1,0.09,N,9
26,145000,RENT,1.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.07,N,3
22,31200,RENT,7.0,EDUCATION,B,12000,10.99,1,0.38,N,2
21,24000,RENT,2.0,MEDICAL,C,5000,12.98,0,0.21,N,2
27,38300,MORTGAGE,2.0,PERSONAL,B,6000,10.99,1,0.16,N,10
22,69000,MORTGAGE,6.0,MEDICAL,A,6500,5.99,0,0.09,N,2
27,45500,MORTGAGE,2.0,DEBTCONSOLIDATION,C,5000,13.23,0,0.11,Y,8
31,37584,RENT,0.0,EDUCATION,B,3900,,0,0.1,N,8
24,108000,MORTGAGE,5.0,EDUCATION,D,9950,14.96,0,0.09,Y,4
25,63000,RENT,1.0,DEBTCONSOLIDATION,C,12000,14.26,0,0.19,N,3
34,25200,RENT,,VENTURE,A,3000,7.66,0,0.12,N,8
37,70000,MORTGAGE,0.0,VENTURE,B,10000,,0,0.14,N,11
39,102000,RENT,4.0,EDUCATION,B,7800,11.99,0,0.08,N,11
27,25000,OWN,0.0,EDUCATION,B,5000,10.99,0,0.2,N,7
50,56000,RENT,2.0,HOMEIMPROVEMENT,C,15000,13.47,0,0.27,N,15
69,120000,MORTGAGE,3.0,PERSONAL,D,20000,14.84,0,0.17,N,27
26,73200,RENT,5.0,VENTURE,D,27050,15.62,1,0.37,Y,2
22,60400,MORTGAGE,0.0,EDUCATION,A,24000,6.54,0,0.4,N,3
25,55000,RENT,0.0,DEBTCONSOLIDATION,B,6000,10.65,0,0.11,N,2
29,56700,MORTGAGE,9.0,VENTURE,C,10000,,0,0.18,Y,5
32,38000,RENT,3.0,DEBTCONSOLIDATION,A,6350,5.79,0,0.17,N,8
33,125000,RENT,0.0,PERSONAL,A,9100,7.88,0,0.07,N,8
22,64000,RENT,7.0,EDUCATION,D,13000,14.11,0,0.2,Y,3
22,48000,MORTGAGE,6.0,EDUCATION,A,9925,9.63,0,0.21,N,3
23,88500,MORTGAGE,3.0,EDUCATION,A,12000,7.51,0,0.14,N,4
40,110000,RENT,0.0,EDUCATION,B,20000,10.38,0,0.18,N,16
22,57000,MORTGAGE,2.0,MEDICAL,C,5950,13.49,0,0.1,Y,3
23,157500,RENT,1.0,EDUCATION,B,10000,12.69,0,0.06,N,2
21,41000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,7000,6.03,0,0.17,N,3
24,106800,MORTGAGE,8.0,PERSONAL,C,16000,13.06,0,0.15,Y,4
22,60000,RENT,0.0,EDUCATION,C,12000,13.47,0,0.2,Y,3
38,65004,RENT,1.0,DEBTCONSOLIDATION,B,8000,11.83,0,0.12,N,11
28,51996,RENT,1.0,PERSONAL,C,5000,,0,0.1,N,6
23,90000,RENT,0.0,PERSONAL,A,2000,7.88,0,0.02,N,3
26,95000,MORTGAGE,0.0,EDUCATION,D,20000,14.96,0,0.21,N,3
23,39000,RENT,7.0,MEDICAL,A,12300,,1,0.32,N,2
40,65000,RENT,4.0,MEDICAL,A,8700,7.88,0,0.13,N,13
22,57000,MORTGAGE,5.0,PERSONAL,B,7500,10.25,0,0.13,N,2
24,27600,MORTGAGE,1.0,PERSONAL,C,2000,14.27,0,0.07,Y,2
27,50000,MORTGAGE,5.0,VENTURE,A,12000,9.32,0,0.24,N,8
28,90522,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,6.91,0,0.13,N,9
27,45000,OWN,9.0,PERSONAL,A,12000,6.03,0,0.27,N,5
25,47000,RENT,0.0,MEDICAL,B,5000,12.42,0,0.11,N,4
32,50000,MORTGAGE,5.0,PERSONAL,A,9600,6.76,0,0.19,N,9
35,15000,OWN,3.0,HOMEIMPROVEMENT,A,3700,9.32,1,0.25,N,6
21,60000,RENT,2.0,MEDICAL,A,5000,8.49,0,0.08,N,4
26,59000,RENT,3.0,VENTURE,C,14500,11.97,1,0.25,N,2
33,20000,RENT,5.0,PERSONAL,C,4000,13.47,0,0.2,Y,8
22,78000,RENT,6.0,DEBTCONSOLIDATION,B,21600,11.26,1,0.28,N,3
23,67000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,9250,5.79,0,0.14,N,2
34,204000,MORTGAGE,0.0,EDUCATION,B,16000,11.83,0,0.08,N,5
22,50000,RENT,1.0,MEDICAL,B,16800,12.53,1,0.34,N,3
29,88000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,15000,13.85,0,0.17,Y,6
28,48096,RENT,4.0,DEBTCONSOLIDATION,E,1200,17.56,1,0.02,Y,5
25,108000,MORTGAGE,8.0,VENTURE,A,15000,6.62,0,0.14,N,2
28,144000,MORTGAGE,12.0,PERSONAL,A,30000,,0,0.21,N,5
23,60000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7500,8.0,0,0.13,N,2
34,53000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,3100,7.9,0,0.06,N,6
22,75000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,18000,5.79,0,0.24,N,2
22,32995,RENT,3.0,DEBTCONSOLIDATION,B,2400,11.48,0,0.07,N,4
35,41000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,8000,10.83,0,0.2,N,6
23,90000,RENT,7.0,EDUCATION,B,10000,12.69,0,0.11,N,4
25,23920,MORTGAGE,0.0,MEDICAL,D,6000,14.59,1,0.25,Y,2
26,80952,RENT,6.0,EDUCATION,D,13200,16.77,0,0.16,N,4
39,73000,MORTGAGE,3.0,VENTURE,A,10000,7.51,0,0.14,N,14
32,24000,RENT,2.0,MEDICAL,A,2500,7.74,0,0.1,N,9
27,91800,MORTGAGE,4.0,MEDICAL,D,25000,16.07,1,0.23,N,9
25,306000,RENT,2.0,PERSONAL,C,24250,13.85,0,0.08,N,4
28,50000,RENT,7.0,VENTURE,F,14000,19.04,0,0.28,Y,5
33,248735,RENT,4.0,DEBTCONSOLIDATION,D,25000,14.11,1,0.1,Y,6
25,48000,RENT,3.0,PERSONAL,A,5000,9.63,0,0.1,N,3
29,85000,MORTGAGE,14.0,VENTURE,B,7500,11.49,0,0.09,N,10
24,195000,MORTGAGE,4.0,MEDICAL,A,5000,8.9,0,0.03,N,3
30,44000,RENT,0.0,PERSONAL,D,10500,15.58,1,0.24,Y,10
23,42000,RENT,0.0,EDUCATION,A,8500,6.92,0,0.2,N,3
26,113000,MORTGAGE,10.0,PERSONAL,A,12000,7.29,1,0.11,N,2
25,84000,MORTGAGE,8.0,MEDICAL,B,8500,11.83,0,0.1,N,4
29,70000,RENT,2.0,EDUCATION,A,4350,,0,0.06,N,10
34,36129,RENT,3.0,DEBTCONSOLIDATION,C,1800,14.22,0,0.05,Y,9
25,66000,RENT,6.0,HOMEIMPROVEMENT,B,16000,10.0,0,0.24,N,4
24,45600,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7200,6.91,0,0.16,N,4
31,78000,RENT,15.0,EDUCATION,C,10000,14.27,1,0.13,N,10
29,89849,MORTGAGE,13.0,EDUCATION,C,6000,13.98,0,0.07,Y,5
33,100000,MORTGAGE,12.0,VENTURE,B,8000,11.86,0,0.08,N,7
23,33359,RENT,2.0,MEDICAL,A,9000,,1,0.27,N,4
23,24000,OWN,,PERSONAL,B,4200,10.99,0,0.17,N,4
24,79632,RENT,0.0,EDUCATION,C,25000,13.35,1,0.31,N,4
42,33600,MORTGAGE,11.0,VENTURE,C,5000,,0,0.15,N,11
38,62000,RENT,5.0,EDUCATION,B,7000,10.62,0,0.11,N,14
28,205000,RENT,13.0,MEDICAL,C,17600,13.23,0,0.09,N,10
30,59000,RENT,4.0,PERSONAL,A,4000,8.94,1,0.07,N,7
38,18720,RENT,0.0,VENTURE,D,6000,15.99,1,0.32,N,12
28,45000,OWN,,MEDICAL,B,15000,9.88,0,0.33,N,6
24,87700,MORTGAGE,8.0,HOMEIMPROVEMENT,B,25000,10.25,0,0.29,N,4
26,76000,MORTGAGE,10.0,DEBTCONSOLIDATION,E,7200,16.35,1,0.09,Y,2
34,275004,MORTGAGE,2.0,VENTURE,D,25000,16.32,0,0.09,Y,9
21,18000,RENT,5.0,PERSONAL,A,1800,6.62,0,0.1,N,3
28,108000,RENT,2.0,PERSONAL,D,20000,15.31,1,0.19,N,7
23,40000,MORTGAGE,3.0,EDUCATION,B,12000,9.88,0,0.3,N,2
23,39216,MORTGAGE,5.0,VENTURE,C,10000,13.49,0,0.25,N,3
25,44000,RENT,1.0,EDUCATION,A,2800,6.92,0,0.06,N,3
21,28600,RENT,3.0,PERSONAL,C,10000,11.34,1,0.35,Y,3
22,30000,RENT,2.0,EDUCATION,B,9000,,0,0.3,N,3
22,16000,RENT,0.0,EDUCATION,C,4750,13.16,1,0.3,N,3
24,70000,OWN,,EDUCATION,A,6000,5.42,0,0.09,N,2
32,36000,RENT,1.0,PERSONAL,B,2500,10.0,0,0.07,N,6
30,60000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7000,7.49,0,0.12,N,8
33,400000,MORTGAGE,9.0,PERSONAL,A,15000,6.03,0,0.04,N,10
41,444000,MORTGAGE,4.0,EDUCATION,D,2500,15.31,0,0.01,N,11
25,31008,RENT,7.0,MEDICAL,D,8000,,1,0.26,N,3
33,83000,RENT,0.0,DEBTCONSOLIDATION,B,21000,11.71,1,0.25,N,7
23,18000,RENT,2.0,EDUCATION,C,2000,14.79,0,0.11,N,3
24,47000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,10000,13.79,0,0.21,Y,4
22,104000,RENT,3.0,MEDICAL,C,15900,13.49,0,0.15,N,2
23,60000,MORTGAGE,7.0,PERSONAL,B,9500,12.53,0,0.16,N,2
29,48000,MORTGAGE,5.0,EDUCATION,C,10000,12.73,0,0.21,Y,7
29,158000,OWN,13.0,VENTURE,A,11000,8.49,0,0.07,N,7
29,90000,MORTGAGE,13.0,DEBTCONSOLIDATION,B,10000,12.21,0,0.11,N,7
22,74476,MORTGAGE,6.0,EDUCATION,A,5000,8.49,1,0.07,N,2
35,38000,MORTGAGE,2.0,MEDICAL,B,15000,10.99,0,0.39,N,5
25,86000,RENT,10.0,HOMEIMPROVEMENT,D,10000,,0,0.12,N,2
23,45600,MORTGAGE,,MEDICAL,B,3000,11.49,0,0.07,N,4
28,60000,MORTGAGE,,PERSONAL,B,3500,10.25,0,0.06,N,10
25,83000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,13000,10.99,0,0.16,N,2
21,35364,RENT,3.0,VENTURE,B,10000,,0,0.28,N,4
23,27972,RENT,6.0,VENTURE,A,5000,8.94,0,0.18,N,3
51,37200,RENT,4.0,MEDICAL,B,3000,10.62,1,0.08,N,30
32,105000,MORTGAGE,11.0,MEDICAL,A,20000,6.54,0,0.19,N,9
23,41000,RENT,1.0,DEBTCONSOLIDATION,C,12500,13.57,0,0.3,N,4
34,55000,MORTGAGE,4.0,EDUCATION,C,7000,13.49,0,0.13,N,7
24,80000,OWN,0.0,EDUCATION,A,16000,6.17,0,0.2,N,4
37,27000,RENT,0.0,MEDICAL,B,1800,11.36,0,0.07,N,11
22,75000,RENT,6.0,EDUCATION,C,2000,13.43,0,0.03,N,3
32,57192,RENT,5.0,PERSONAL,A,6400,8.0,0,0.11,N,5
28,61000,RENT,3.0,VENTURE,B,5000,10.37,0,0.08,N,7
36,48000,RENT,8.0,MEDICAL,C,15000,13.98,1,0.31,N,15
21,24000,OWN,2.0,PERSONAL,B,7000,11.86,0,0.29,N,3
28,52260,MORTGAGE,4.0,EDUCATION,A,9000,7.51,0,0.17,N,7
33,58000,MORTGAGE,2.0,VENTURE,B,15000,9.91,0,0.26,N,9
24,95000,RENT,0.0,MEDICAL,A,4000,7.9,0,0.04,N,4
22,125004,OTHER,6.0,VENTURE,D,10000,14.74,0,0.08,N,2
22,68000,MORTGAGE,6.0,VENTURE,A,13000,7.88,0,0.19,N,4
23,66661,MORTGAGE,7.0,PERSONAL,B,1500,11.49,0,0.02,N,2
22,57460,RENT,1.0,EDUCATION,C,10400,13.49,0,0.18,Y,3
26,60000,MORTGAGE,,EDUCATION,A,10000,6.03,0,0.17,N,4
25,63300,MORTGAGE,0.0,EDUCATION,C,17600,12.53,0,0.28,Y,4
36,430000,RENT,2.0,EDUCATION,C,25000,13.8,0,0.06,N,11
23,50000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,9.99,0,0.3,N,4
25,70000,RENT,0.0,EDUCATION,B,5000,11.71,0,0.07,N,3
31,82000,MORTGAGE,15.0,DEBTCONSOLIDATION,A,9000,5.42,0,0.11,N,10
39,24000,RENT,0.0,MEDICAL,B,2000,10.99,0,0.08,N,11
24,40000,MORTGAGE,3.0,VENTURE,B,10500,11.36,0,0.26,N,4
21,44000,RENT,0.0,PERSONAL,D,5500,15.28,1,0.13,N,3
30,275000,MORTGAGE,14.0,EDUCATION,B,7000,11.71,0,0.03,N,10
25,95950,RENT,2.0,HOMEIMPROVEMENT,B,17500,11.71,0,0.18,N,2
24,47000,RENT,8.0,DEBTCONSOLIDATION,B,6000,10.99,0,0.13,N,4
29,68000,RENT,9.0,VENTURE,C,14000,12.61,0,0.21,Y,8
25,40000,RENT,6.0,MEDICAL,B,10000,10.0,0,0.25,N,4
27,48000,RENT,9.0,DEBTCONSOLIDATION,C,14000,13.79,1,0.29,N,10
31,73000,RENT,8.0,EDUCATION,E,35000,19.29,1,0.48,Y,10
48,228000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,25000,15.31,1,0.11,N,13
20,34800,RENT,3.0,MEDICAL,C,7000,13.61,0,0.2,Y,2
22,30000,RENT,4.0,MEDICAL,C,6500,13.85,0,0.22,N,3
25,62204,RENT,3.0,VENTURE,D,12000,14.11,0,0.19,Y,2
30,84300,RENT,4.0,PERSONAL,B,12000,8.88,0,0.14,N,7
21,48000,OWN,5.0,VENTURE,B,15000,,0,0.31,N,2
24,123000,RENT,8.0,PERSONAL,D,15000,15.37,1,0.12,N,4
27,60000,RENT,2.0,HOMEIMPROVEMENT,B,8800,11.36,0,0.15,N,10
27,33000,MORTGAGE,7.0,VENTURE,B,4800,10.65,0,0.15,N,10
25,86000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,24000,,1,0.28,Y,2
37,900000,MORTGAGE,5.0,PERSONAL,C,25000,12.87,0,0.03,Y,13
22,29004,MORTGAGE,6.0,EDUCATION,A,2500,6.91,0,0.09,N,3
21,40000,RENT,,VENTURE,B,12800,12.69,1,0.32,N,2
25,30035,RENT,9.0,MEDICAL,C,1000,12.87,0,0.03,Y,2
36,29500,OWN,4.0,HOMEIMPROVEMENT,B,1250,11.83,0,0.04,N,11
41,95000,OWN,2.0,MEDICAL,C,21600,13.92,0,0.23,Y,12
27,83000,MORTGAGE,11.0,VENTURE,C,2500,13.99,0,0.03,Y,8
26,70000,MORTGAGE,9.0,VENTURE,A,35000,7.9,0,0.5,N,2
27,47232,OWN,10.0,MEDICAL,A,8000,5.42,0,0.17,N,9
24,70000,RENT,8.0,VENTURE,E,10000,16.45,0,0.14,N,2
26,36120,RENT,0.0,PERSONAL,C,7000,14.22,0,0.19,N,4
31,48000,OWN,0.0,HOMEIMPROVEMENT,B,1600,9.99,0,0.03,N,8
23,95000,RENT,2.0,EDUCATION,B,20000,10.99,0,0.21,N,2
27,74400,MORTGAGE,11.0,DEBTCONSOLIDATION,D,10000,16.0,1,0.13,Y,6
21,90000,MORTGAGE,,EDUCATION,B,1500,10.75,0,0.02,N,4
33,40000,MORTGAGE,1.0,PERSONAL,A,7200,9.32,0,0.18,N,8
26,234000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,21600,12.18,0,0.09,N,3
34,103363,MORTGAGE,4.0,DEBTCONSOLIDATION,B,15000,,0,0.15,N,8
22,33000,RENT,1.0,MEDICAL,C,1400,14.27,0,0.04,Y,4
27,56000,RENT,5.0,HOMEIMPROVEMENT,B,20000,12.18,1,0.36,N,10
